year,month,state,frequency,sentiment
2016,5,TX,0.0,
2016,6,TX,0.0,
2016,7,TX,0.0,
2016,8,TX,0.0,
2016,9,TX,0.0,
2016,10,TX,0.0,
2016,11,TX,0.0,
2016,12,TX,0.0,
2017,1,TX,0.0,
2017,2,TX,0.0,
2017,3,TX,0.0,
2017,4,TX,0.0,
2017,5,TX,0.0,
2017,6,TX,0.0,
2017,7,TX,30.0,0.0509027777777778
2017,8,TX,45.0,0.141111111111111
2017,9,TX,43.0,0.145225510923185
2017,10,TX,57.0,0.0718686868686869
2017,11,TX,56.0,0.121428571428571
2017,12,TX,43.0,0.0913595254874325
2018,1,TX,26.0,0.233226252913753
2018,2,TX,50.0,0.120895995670996
2018,3,TX,68.0,0.191499395212631
2018,4,TX,16.0,0.161888718377976
2018,5,TX,23.0,0.160365246669594
2018,6,TX,32.0,0.108654513888889
2018,7,TX,17.0,0.165989304812834
2018,8,TX,33.0,0.105708765140583
2018,9,TX,41.0,0.0977320152746982
2018,10,TX,51.0,0.139913101604278
2018,11,TX,0.0,
2018,12,TX,0.0,
2019,1,TX,0.0,
2019,2,TX,0.0,
2019,3,TX,0.0,
2019,4,TX,0.0,
2019,5,TX,0.0,
2019,6,TX,146.0,0.18115356190877
2019,7,TX,64.0,0.173706295980886
2019,8,TX,0.0,
2019,9,TX,0.0,
2019,10,TX,0.0,
2019,11,TX,0.0,
2019,12,TX,0.0,
2020,1,TX,0.0,
2012,1,UT,0.0,
2012,2,UT,0.0,
2012,3,UT,0.0,
2012,4,UT,0.0,
2012,5,UT,0.0,
2012,6,UT,0.0,
2012,7,UT,0.0,
2012,8,UT,0.0,
2012,9,UT,0.0,
2012,10,UT,0.0,
2012,11,UT,0.0,
2012,12,UT,0.0,
2013,1,UT,0.0,
2013,2,UT,0.0,
2013,3,UT,0.0,
2013,4,UT,0.0,
2013,5,UT,0.0,
2013,6,UT,0.0,
2013,7,UT,0.0,
2013,8,UT,0.0,
2013,9,UT,0.0,
2013,10,UT,0.0,
2013,11,UT,0.0,
2013,12,UT,0.0,
2014,1,UT,0.0,
2014,2,UT,0.0,
2014,3,UT,0.0,
2014,4,UT,0.0,
2014,5,UT,0.0,
2014,6,UT,0.0,
2014,7,UT,0.0,
2014,8,UT,0.0,
2014,9,UT,0.0,
2014,10,UT,0.0,
2014,11,UT,0.0,
2014,12,UT,0.0,
2015,1,UT,0.0,
2015,2,UT,0.0,
2015,3,UT,0.0,
2015,4,UT,0.0,
2015,5,UT,0.0,
2015,6,UT,0.0,
2015,7,UT,0.0,
2015,8,UT,0.0,
2015,9,UT,0.0,
2015,10,UT,0.0,
2015,11,UT,0.0,
2015,12,UT,0.0,
2016,1,UT,0.0,
2016,2,UT,0.0,
2016,3,UT,0.0,
2016,4,UT,0.0,
2016,5,UT,0.0,
2016,6,UT,0.0,
2016,7,UT,0.0,
2016,8,UT,0.0,
2016,9,UT,0.0,
2016,10,UT,0.0,
2016,11,UT,0.0,
2016,12,UT,0.0,
2017,1,UT,0.0,
2017,2,UT,0.0,
2017,3,UT,0.0,
2017,4,UT,0.0,
2017,5,UT,0.0,
2017,6,UT,0.0,
2017,7,UT,3.0,0.291666666666667
2017,8,UT,9.0,0.0555555555555556
2017,9,UT,7.0,0.0514069264069264
2017,10,UT,6.0,0.0277777777777778
2017,11,UT,7.0,0.0992613636363636
2017,12,UT,3.0,0.158333333333333
2018,1,UT,6.0,0.0538888888888889
2018,2,UT,1.0,0.3
2018,3,UT,10.0,0.122916666666667
2018,4,UT,1.0,0.0333333333333333
2018,5,UT,4.0,0.225849454365079
2018,6,UT,1.0,0.0454545454545454
2018,7,UT,2.0,0.045
2018,8,UT,3.0,-0.0185185185185185
2018,9,UT,1.0,0.175
2018,10,UT,0.0,
2018,11,UT,0.0,
2018,12,UT,0.0,
2019,1,UT,0.0,
2019,2,UT,0.0,
2019,3,UT,0.0,
2019,4,UT,0.0,
2019,5,UT,0.0,
2019,6,UT,4.0,0.0
2019,7,UT,5.0,0.295
2019,8,UT,0.0,
2019,9,UT,0.0,
2019,10,UT,0.0,
2019,11,UT,0.0,
2019,12,UT,0.0,
2020,1,UT,0.0,
2012,1,VT,0.0,
2012,2,VT,0.0,
2012,3,VT,0.0,
2012,4,VT,0.0,
2012,5,VT,0.0,
2012,6,VT,0.0,
2012,7,VT,0.0,
2012,8,VT,0.0,
2012,9,VT,0.0,
2012,10,VT,0.0,
2012,11,VT,0.0,
2012,12,VT,0.0,
2013,1,VT,0.0,
2013,2,VT,0.0,
2013,3,VT,0.0,
2013,4,VT,0.0,
2013,5,VT,0.0,
2013,6,VT,0.0,
2013,7,VT,0.0,
2013,8,VT,0.0,
2013,9,VT,0.0,
2013,10,VT,0.0,
2013,11,VT,0.0,
2013,12,VT,0.0,
2014,1,VT,0.0,
2014,2,VT,0.0,
2014,3,VT,0.0,
2014,4,VT,0.0,
2014,5,VT,0.0,
2014,6,VT,0.0,
2014,7,VT,0.0,
2014,8,VT,0.0,
2014,9,VT,0.0,
2014,10,VT,0.0,
2014,11,VT,0.0,
2014,12,VT,0.0,
2015,1,VT,0.0,
2015,2,VT,0.0,
2015,3,VT,0.0,
2015,4,VT,0.0,
2015,5,VT,0.0,
2015,6,VT,0.0,
2015,7,VT,0.0,
2015,8,VT,0.0,
2015,9,VT,0.0,
2015,10,VT,0.0,
2015,11,VT,0.0,
2015,12,VT,0.0,
2016,1,VT,0.0,
2016,2,VT,0.0,
2016,3,VT,0.0,
2016,4,VT,0.0,
2016,5,VT,0.0,
2016,6,VT,0.0,
2016,7,VT,0.0,
2016,8,VT,0.0,
2016,9,VT,0.0,
2016,10,VT,0.0,
2016,11,VT,0.0,
2016,12,VT,0.0,
2017,1,VT,0.0,
2017,2,VT,0.0,
2017,3,VT,0.0,
2017,4,VT,0.0,
2017,5,VT,0.0,
2017,6,VT,0.0,
2017,7,VT,0.0,
2017,8,VT,0.0,
2017,9,VT,2.0,0.075
2017,10,VT,2.0,0.65
2017,11,VT,0.0,
2017,12,VT,1.0,0.4
2018,1,VT,3.0,0.132839506172839
2018,2,VT,1.0,0.0
2018,3,VT,4.0,0.133928571428571
2018,4,VT,0.0,
2018,5,VT,0.0,
2018,6,VT,3.0,0.0912037037037037
2018,7,VT,7.0,0.0
2018,8,VT,0.0,
2018,9,VT,0.0,
2018,10,VT,0.0,
2018,11,VT,0.0,
2018,12,VT,0.0,
2019,1,VT,0.0,
2019,2,VT,0.0,
2019,3,VT,0.0,
2019,4,VT,0.0,
2019,5,VT,0.0,
2019,6,VT,1.0,0.6
2019,7,VT,6.0,0.0868055555555556
2019,8,VT,0.0,
2019,9,VT,0.0,
2019,10,VT,0.0,
2019,11,VT,0.0,
2019,12,VT,0.0,
2020,1,VT,0.0,
2012,1,VA,0.0,
2012,2,VA,0.0,
2012,3,VA,0.0,
2012,4,VA,0.0,
2012,5,VA,0.0,
2012,6,VA,0.0,
2012,7,VA,0.0,
2012,8,VA,0.0,
2012,9,VA,0.0,
2012,10,VA,0.0,
2012,11,VA,0.0,
2012,12,VA,0.0,
2013,1,VA,0.0,
2013,2,VA,0.0,
2013,3,VA,0.0,
2013,4,VA,0.0,
2013,5,VA,0.0,
2013,6,VA,0.0,
2013,7,VA,0.0,
2013,8,VA,0.0,
2013,9,VA,0.0,
2013,10,VA,0.0,
2013,11,VA,0.0,
2013,12,VA,0.0,
2014,1,VA,0.0,
2014,2,VA,0.0,
2014,3,VA,0.0,
2014,4,VA,0.0,
2014,5,VA,0.0,
2014,6,VA,0.0,
2014,7,VA,0.0,
2014,8,VA,0.0,
2014,9,VA,0.0,
2014,10,VA,0.0,
2014,11,VA,0.0,
2014,12,VA,0.0,
2015,1,VA,0.0,
2015,2,VA,0.0,
2015,3,VA,0.0,
2015,4,VA,0.0,
2015,5,VA,0.0,
2015,6,VA,0.0,
2015,7,VA,0.0,
2015,8,VA,0.0,
2015,9,VA,0.0,
2015,10,VA,0.0,
2015,11,VA,0.0,
2015,12,VA,0.0,
2016,1,VA,0.0,
2016,2,VA,0.0,
2016,3,VA,0.0,
2016,4,VA,0.0,
2016,5,VA,0.0,
2016,6,VA,0.0,
2016,7,VA,0.0,
2016,8,VA,0.0,
2016,9,VA,0.0,
2016,10,VA,0.0,
2016,11,VA,0.0,
2016,12,VA,0.0,
2017,1,VA,0.0,
2017,2,VA,0.0,
2017,3,VA,0.0,
2017,4,VA,0.0,
2017,5,VA,0.0,
2017,6,VA,0.0,
2017,7,VA,6.0,0.217757936507936
2017,8,VA,5.0,0.174166666666667
2017,9,VA,12.0,0.0791666666666667
2017,10,VA,10.0,0.0725
2017,11,VA,14.0,0.154879792826221
2017,12,VA,0.0,
2018,1,VA,7.0,0.13858843537415
2018,2,VA,10.0,0.000833333333333333
2018,3,VA,17.0,0.10046685340803
2018,4,VA,7.0,0.304761904761905
2018,5,VA,6.0,0.272222222222222
2018,6,VA,9.0,0.222541245791246
2018,7,VA,4.0,0.2675
2018,8,VA,4.0,0.317045454545455
2018,9,VA,6.0,0.275286721380471
2018,10,VA,11.0,0.393181818181818
2018,11,VA,0.0,
2018,12,VA,0.0,
2019,1,VA,0.0,
2019,2,VA,0.0,
2019,3,VA,0.0,
2019,4,VA,0.0,
2019,5,VA,0.0,
2019,6,VA,8.0,0.03625
2019,7,VA,18.0,0.150452441077441
2019,8,VA,0.0,
2019,9,VA,0.0,
2019,10,VA,0.0,
2019,11,VA,0.0,
2019,12,VA,0.0,
2020,1,VA,0.0,
2012,1,WA,0.0,
2012,2,WA,0.0,
2012,3,WA,0.0,
2012,4,WA,0.0,
2012,5,WA,0.0,
2012,6,WA,0.0,
2012,7,WA,0.0,
2012,8,WA,0.0,
2012,9,WA,0.0,
2012,10,WA,0.0,
2012,11,WA,0.0,
2012,12,WA,0.0,
2013,1,WA,0.0,
2013,2,WA,0.0,
2013,3,WA,0.0,
2013,4,WA,0.0,
2013,5,WA,0.0,
2013,6,WA,0.0,
2013,7,WA,0.0,
2013,8,WA,0.0,
2013,9,WA,0.0,
2013,10,WA,0.0,
2013,11,WA,0.0,
2013,12,WA,0.0,
2014,1,WA,0.0,
2014,2,WA,0.0,
2014,3,WA,0.0,
2014,4,WA,0.0,
2014,5,WA,0.0,
2014,6,WA,0.0,
2014,7,WA,0.0,
2014,8,WA,0.0,
2014,9,WA,0.0,
2014,10,WA,0.0,
2014,11,WA,0.0,
2014,12,WA,0.0,
2015,1,WA,0.0,
2015,2,WA,0.0,
2015,3,WA,0.0,
2015,4,WA,0.0,
2015,5,WA,0.0,
2015,6,WA,0.0,
2015,7,WA,0.0,
2015,8,WA,0.0,
2015,9,WA,0.0,
2015,10,WA,0.0,
2015,11,WA,0.0,
2015,12,WA,0.0,
2016,1,WA,0.0,
2016,2,WA,0.0,
2016,3,WA,0.0,
2016,4,WA,0.0,
2016,5,WA,0.0,
2016,6,WA,0.0,
2016,7,WA,0.0,
2016,8,WA,0.0,
2016,9,WA,0.0,
2016,10,WA,0.0,
2016,11,WA,0.0,
2016,12,WA,0.0,
2017,1,WA,0.0,
2017,2,WA,0.0,
2017,3,WA,0.0,
2017,4,WA,0.0,
2017,5,WA,0.0,
2017,6,WA,0.0,
2017,7,WA,45.0,0.184723504890172
2017,8,WA,33.0,0.173007346189164
2017,9,WA,31.0,0.0917644183773216
2017,10,WA,24.0,0.131336805555556
2017,11,WA,13.0,0.118247377622378
2017,12,WA,14.0,0.116071428571429
2018,1,WA,18.0,0.0838580246913581
2018,2,WA,18.0,0.11891835016835
2018,3,WA,24.0,0.104821428571429
2018,4,WA,17.0,0.108614081996435
2018,5,WA,17.0,0.167447916666667
2018,6,WA,14.0,0.0764681412337662
2018,7,WA,29.0,0.00831243469174505
2018,8,WA,14.0,0.0911028439153439
2018,9,WA,24.0,0.0876079996392496
2018,10,WA,13.0,0.0412521367521368
2018,11,WA,0.0,
2018,12,WA,0.0,
2019,1,WA,0.0,
2019,2,WA,0.0,
2019,3,WA,0.0,
2019,4,WA,0.0,
2019,5,WA,0.0,
2019,6,WA,7.0,0.0620833333333333
2019,7,WA,65.0,0.134140061327561
2019,8,WA,0.0,
2019,9,WA,0.0,
2019,10,WA,0.0,
2019,11,WA,0.0,
2019,12,WA,0.0,
2020,1,WA,0.0,
2012,1,WV,0.0,
2012,2,WV,0.0,
2012,3,WV,0.0,
2012,4,WV,0.0,
2012,5,WV,0.0,
2012,6,WV,0.0,
2012,7,WV,0.0,
2012,8,WV,0.0,
2012,9,WV,0.0,
2012,10,WV,0.0,
2012,11,WV,0.0,
2012,12,WV,0.0,
2013,1,WV,0.0,
2013,2,WV,0.0,
2013,3,WV,0.0,
2013,4,WV,0.0,
2013,5,WV,0.0,
2013,6,WV,0.0,
2013,7,WV,0.0,
2013,8,WV,0.0,
2013,9,WV,0.0,
2013,10,WV,0.0,
2013,11,WV,0.0,
2013,12,WV,0.0,
2014,1,WV,0.0,
2014,2,WV,0.0,
2014,3,WV,0.0,
2014,4,WV,0.0,
2014,5,WV,0.0,
2014,6,WV,0.0,
2014,7,WV,0.0,
2014,8,WV,0.0,
2014,9,WV,0.0,
2014,10,WV,0.0,
2014,11,WV,0.0,
2014,12,WV,0.0,
2015,1,WV,0.0,
2015,2,WV,0.0,
2015,3,WV,0.0,
2015,4,WV,0.0,
2015,5,WV,0.0,
2015,6,WV,0.0,
2015,7,WV,0.0,
2015,8,WV,0.0,
2015,9,WV,0.0,
2015,10,WV,0.0,
2015,11,WV,0.0,
2015,12,WV,0.0,
2016,1,WV,0.0,
2016,2,WV,0.0,
2016,3,WV,0.0,
2016,4,WV,0.0,
2016,5,WV,0.0,
2016,6,WV,0.0,
2016,7,WV,0.0,
2016,8,WV,0.0,
2016,9,WV,0.0,
2016,10,WV,0.0,
2016,11,WV,0.0,
2016,12,WV,0.0,
2017,1,WV,0.0,
2017,2,WV,0.0,
2017,3,WV,0.0,
2017,4,WV,0.0,
2017,5,WV,0.0,
2017,6,WV,0.0,
2017,7,WV,0.0,
2017,8,WV,0.0,
2017,9,WV,1.0,0.0
2017,10,WV,0.0,
2017,11,WV,1.0,0.5
2017,12,WV,0.0,
2018,1,WV,0.0,
2018,2,WV,0.0,
2018,3,WV,2.0,0.15
2018,4,WV,0.0,
2018,5,WV,0.0,
2018,6,WV,0.0,
2018,7,WV,0.0,
2018,8,WV,0.0,
2018,9,WV,1.0,0.172222222222222
2018,10,WV,0.0,
2018,11,WV,0.0,
2018,12,WV,0.0,
2019,1,WV,0.0,
2019,2,WV,0.0,
2019,3,WV,0.0,
2019,4,WV,0.0,
2019,5,WV,0.0,
2019,6,WV,1.0,-0.00625000000000001
2019,7,WV,2.0,-0.00666666666666666
2019,8,WV,0.0,
2019,9,WV,0.0,
2019,10,WV,0.0,
2019,11,WV,0.0,
2019,12,WV,0.0,
2020,1,WV,0.0,
2012,1,WI,0.0,
2012,2,WI,0.0,
2012,3,WI,0.0,
2012,4,WI,0.0,
2012,5,WI,0.0,
2012,6,WI,0.0,
2012,7,WI,0.0,
2012,8,WI,0.0,
2012,9,WI,0.0,
2012,10,WI,0.0,
2012,11,WI,0.0,
2012,12,WI,0.0,
2013,1,WI,0.0,
2013,2,WI,0.0,
2013,3,WI,0.0,
2013,4,WI,0.0,
2013,5,WI,0.0,
2013,6,WI,0.0,
2013,7,WI,0.0,
2013,8,WI,0.0,
2013,9,WI,0.0,
2013,10,WI,0.0,
2013,11,WI,0.0,
2013,12,WI,0.0,
2014,1,WI,0.0,
2014,2,WI,0.0,
2014,3,WI,0.0,
2014,4,WI,0.0,
2014,5,WI,0.0,
2014,6,WI,0.0,
2014,7,WI,0.0,
2014,8,WI,0.0,
2014,9,WI,0.0,
2014,10,WI,0.0,
2014,11,WI,0.0,
2014,12,WI,0.0,
2015,1,WI,0.0,
2015,2,WI,0.0,
2015,3,WI,0.0,
2015,4,WI,0.0,
2015,5,WI,0.0,
2015,6,WI,0.0,
2015,7,WI,0.0,
2015,8,WI,0.0,
2015,9,WI,0.0,
2015,10,WI,0.0,
2015,11,WI,0.0,
2015,12,WI,0.0,
2016,1,WI,0.0,
2016,2,WI,0.0,
2016,3,WI,0.0,
2016,4,WI,0.0,
2016,5,WI,0.0,
2016,6,WI,0.0,
2016,7,WI,0.0,
2016,8,WI,0.0,
2016,9,WI,0.0,
2016,10,WI,0.0,
2016,11,WI,0.0,
2016,12,WI,0.0,
2017,1,WI,0.0,
2017,2,WI,0.0,
2017,3,WI,0.0,
2017,4,WI,0.0,
2017,5,WI,0.0,
2017,6,WI,0.0,
2017,7,WI,5.0,0.0
2017,8,WI,2.0,0.0
2017,9,WI,3.0,0.0666666666666667
2017,10,WI,5.0,0.0
2017,11,WI,5.0,0.0
2017,12,WI,13.0,0.152622377622378
2018,1,WI,4.0,0.156590909090909
2018,2,WI,5.0,0.0259090909090909
2018,3,WI,6.0,0.15
2018,4,WI,10.0,0.1525
2018,5,WI,4.0,0.0409722222222222
2018,6,WI,4.0,0.27
2018,7,WI,3.0,0.0411111111111111
2018,8,WI,0.0,
2018,9,WI,2.0,0.084375
2018,10,WI,0.0,
2018,11,WI,0.0,
2018,12,WI,0.0,
2019,1,WI,0.0,
2019,2,WI,0.0,
2019,3,WI,0.0,
2019,4,WI,0.0,
2019,5,WI,0.0,
2019,6,WI,3.0,0.0444444444444444
2019,7,WI,13.0,0.124479548229548
2019,8,WI,0.0,
2019,9,WI,0.0,
2019,10,WI,0.0,
2019,11,WI,0.0,
2019,12,WI,0.0,
2020,1,WI,0.0,
2012,1,WY,0.0,
2012,2,WY,0.0,
2012,3,WY,0.0,
2012,4,WY,0.0,
2012,5,WY,0.0,
2012,6,WY,0.0,
2012,7,WY,0.0,
2012,8,WY,0.0,
2012,9,WY,0.0,
2012,10,WY,0.0,
2012,11,WY,0.0,
2012,12,WY,0.0,
2013,1,WY,0.0,
2013,2,WY,0.0,
2013,3,WY,0.0,
2013,4,WY,0.0,
2013,5,WY,0.0,
2013,6,WY,0.0,
2013,7,WY,0.0,
2013,8,WY,0.0,
2013,9,WY,0.0,
2013,10,WY,0.0,
2013,11,WY,0.0,
2013,12,WY,0.0,
2014,1,WY,0.0,
2014,2,WY,0.0,
2014,3,WY,0.0,
2014,4,WY,0.0,
2014,5,WY,0.0,
2014,6,WY,0.0,
2014,7,WY,0.0,
2014,8,WY,0.0,
2014,9,WY,0.0,
2014,10,WY,0.0,
2014,11,WY,0.0,
2014,12,WY,0.0,
2015,1,WY,0.0,
2015,2,WY,0.0,
2015,3,WY,0.0,
2015,4,WY,0.0,
2015,5,WY,0.0,
2015,6,WY,0.0,
2015,7,WY,0.0,
2015,8,WY,0.0,
2015,9,WY,0.0,
2015,10,WY,0.0,
2015,11,WY,0.0,
2015,12,WY,0.0,
2016,1,WY,0.0,
2016,2,WY,0.0,
2016,3,WY,0.0,
2016,4,WY,0.0,
2016,5,WY,0.0,
2016,6,WY,0.0,
2016,7,WY,0.0,
2016,8,WY,0.0,
2016,9,WY,0.0,
2016,10,WY,0.0,
2016,11,WY,0.0,
2016,12,WY,0.0,
2017,1,WY,0.0,
2017,2,WY,0.0,
2017,3,WY,0.0,
2017,4,WY,0.0,
2017,5,WY,0.0,
2017,6,WY,0.0,
2017,7,WY,0.0,
2017,8,WY,2.0,0.135416666666667
2017,9,WY,0.0,
2017,10,WY,0.0,
2017,11,WY,0.0,
2017,12,WY,0.0,
2018,1,WY,0.0,
2018,2,WY,0.0,
2018,3,WY,1.0,0.15
2018,4,WY,1.0,0.1
2018,5,WY,0.0,
2018,6,WY,0.0,
2018,7,WY,0.0,
2018,8,WY,0.0,
2018,9,WY,0.0,
2018,10,WY,0.0,
2018,11,WY,0.0,
2018,12,WY,0.0,
2019,1,WY,0.0,
2019,2,WY,0.0,
2019,3,WY,0.0,
2019,4,WY,0.0,
2019,5,WY,0.0,
2019,6,WY,1.0,0.316666666666667
2019,7,WY,2.0,0.0681818181818182
2019,8,WY,0.0,
2019,9,WY,0.0,
2019,10,WY,0.0,
2019,11,WY,0.0,
2019,12,WY,0.0,
2020,1,WY,0.0,
2012,1,DC,0.0,
2012,2,DC,0.0,
2012,3,DC,0.0,
2012,4,DC,0.0,
2012,5,DC,0.0,
2012,6,DC,0.0,
2012,7,DC,0.0,
2012,8,DC,0.0,
2012,9,DC,0.0,
2012,10,DC,0.0,
2012,11,DC,0.0,
2012,12,DC,0.0,
2013,1,DC,0.0,
2013,2,DC,0.0,
2013,3,DC,0.0,
2013,4,DC,0.0,
2013,5,DC,0.0,
2013,6,DC,0.0,
2013,7,DC,0.0,
2013,8,DC,0.0,
2013,9,DC,0.0,
2013,10,DC,0.0,
2013,11,DC,0.0,
2013,12,DC,0.0,
2014,1,DC,0.0,
2014,2,DC,0.0,
2014,3,DC,0.0,
2014,4,DC,0.0,
2014,5,DC,0.0,
2014,6,DC,0.0,
2014,7,DC,0.0,
2014,8,DC,0.0,
2014,9,DC,0.0,
2014,10,DC,0.0,
2014,11,DC,0.0,
2014,12,DC,0.0,
2015,1,DC,0.0,
2015,2,DC,0.0,
2015,3,DC,0.0,
2015,4,DC,0.0,
2015,5,DC,0.0,
2015,6,DC,0.0,
2015,7,DC,0.0,
2015,8,DC,0.0,
2015,9,DC,0.0,
2015,10,DC,0.0,
2015,11,DC,0.0,
2015,12,DC,0.0,
2016,1,DC,0.0,
2016,2,DC,0.0,
2016,3,DC,0.0,
2016,4,DC,0.0,
2016,5,DC,0.0,
2016,6,DC,0.0,
2016,7,DC,0.0,
2016,8,DC,0.0,
2016,9,DC,0.0,
2016,10,DC,0.0,
2016,11,DC,0.0,
2016,12,DC,0.0,
2017,1,DC,0.0,
2017,2,DC,0.0,
2017,3,DC,0.0,
2017,4,DC,0.0,
2017,5,DC,0.0,
2017,6,DC,0.0,
2017,7,DC,0.0,
2017,8,DC,0.0,
2017,9,DC,2.0,0.325
2017,10,DC,4.0,0.04
2017,11,DC,0.0,
2017,12,DC,1.0,0.25
2018,1,DC,1.0,0.0
2018,2,DC,0.0,
2018,3,DC,1.0,0.15
2018,4,DC,1.0,0.184090909090909
2018,5,DC,0.0,
2018,6,DC,0.0,
2018,7,DC,0.0,
2018,8,DC,0.0,
2018,9,DC,2.0,0.140625
2018,10,DC,1.0,0.25
2018,11,DC,0.0,
2018,12,DC,0.0,
2019,1,DC,0.0,
2019,2,DC,0.0,
2019,3,DC,0.0,
2019,4,DC,0.0,
2019,5,DC,0.0,
2019,6,DC,3.0,0.0722222222222222
2019,7,DC,5.0,0.185844155844156
2019,8,DC,0.0,
2019,9,DC,0.0,
2019,10,DC,0.0,
2019,11,DC,0.0,
2019,12,DC,0.0,
2020,1,DC,0.0,
